date,crop,pest_type,damage_level,recommended_treatment,temperature_c,humidity_pct,rainfall_last_month_mm,pest_count_per_plant,affected_plants_pct,crop_loss_pct,economic_loss_usd_ha,pest_risk_score,field_id,region
2025-03-15,Fruits,Beetles,3,Manual removal,38.62,73.62,189.14,5.0,30.64,4.6,188.68,0.865,FIELD_081,East
2025-10-18,Vegetables,Borers,4,Systemic insecticide,23.56,73.52,53.37,4.1,16.62,3.32,235.93,0.524,FIELD_027,Central
2025-04-19,Wheat,Caterpillars,4,Bt spray,15.26,48.66,4.83,6.1,56.26,11.25,377.17,0.319,FIELD_040,Central
2024-02-29,Maize,Whiteflies,2,Yellow sticky traps,17.99,71.51,3.27,4.4,35.35,3.54,113.36,0.448,FIELD_021,North
2025-02-20,Maize,Thrips,2,Spinosad,22.14,86.05,17.13,13.3,45.19,4.52,194.13,0.472,FIELD_093,North
2024-07-06,Cotton,Mites,2,Miticide spray,40.98,45.39,5.25,0.2,46.67,4.67,319.61,0.576,FIELD_050,South
2025-04-07,Vegetables,Locusts,5,Chemical pesticide,17.89,75.86,34.12,0.6,12.46,3.12,142.48,0.501,FIELD_047,West
2025-05-28,Maize,Aphids,3,Neem oil spray,26.38,61.81,44.95,6.5,6.61,0.99,51.92,0.645,FIELD_003,East
2025-09-10,Fruits,Borers,4,Systemic insecticide,33.36,83.63,107.63,2.6,18.81,3.76,129.98,0.777,FIELD_089,West
2026-01-30,Maize,Caterpillars,4,Bt spray,25.23,65.68,31.82,2.6,12.71,2.54,164.35,0.466,FIELD_033,West
2024-12-05,Rice,Mites,2,Miticide spray,34.51,88.71,38.77,1.6,37.44,3.74,281.28,0.79,FIELD_007,West
2024-04-16,Vegetables,Borers,4,Systemic insecticide,25.56,60.43,33.14,2.6,52.73,10.55,752.91,0.637,FIELD_078,West
2025-03-28,Fruits,Whiteflies,2,Yellow sticky traps,22.48,79.38,147.57,5.9,14.59,1.46,112.08,0.669,FIELD_083,North
2024-07-03,Cotton,Aphids,3,Neem oil spray,20.28,44.48,17.46,1.3,25.93,3.89,130.13,0.448,FIELD_091,East
2025-11-11,Wheat,Thrips,2,Spinosad,33.07,79.94,115.67,9.1,58.87,5.89,469.73,0.76,FIELD_063,South
2025-07-01,Cotton,Thrips,2,Spinosad,7.09,72.1,22.56,7.4,11.97,1.2,92.82,0.332,FIELD_014,East
2026-01-08,Wheat,Thrips,2,Spinosad,52.11,77.13,40.49,5.0,22.29,2.23,80.2,0.773,FIELD_092,North
2024-09-26,Vegetables,Aphids,3,Neem oil spray,14.61,71.22,23.86,0.2,48.65,7.3,582.3,0.562,FIELD_020,Central
2025-09-17,Wheat,Locusts,5,Chemical pesticide,28.68,83.99,110.08,0.9,13.57,3.39,127.15,0.736,FIELD_076,South
2025-03-31,Fruits,Whiteflies,2,Yellow sticky traps,46.03,51.34,3.24,0.5,8.82,0.88,61.4,0.485,FIELD_027,Central
2026-01-21,Rice,Aphids,3,Neem oil spray,22.42,77.52,9.06,3.4,20.83,3.12,195.53,0.466,FIELD_075,East
2026-01-05,Fruits,Whiteflies,2,Yellow sticky traps,38.7,60.15,52.7,0.8,49.58,4.96,298.65,0.575,FIELD_012,East
2024-11-25,Fruits,Thrips,2,Spinosad,41.24,85.88,77.96,0.9,17.33,1.73,69.68,0.707,FIELD_058,South
2024-05-29,Fruits,Aphids,3,Neem oil spray,32.73,69.57,21.26,13.4,5.64,0.85,54.37,0.626,FIELD_045,East
2025-03-27,Rice,Locusts,5,Chemical pesticide,22.42,66.57,64.12,3.3,57.06,14.26,869.21,0.569,FIELD_062,Central
2025-08-11,Maize,Aphids,3,Neem oil spray,30.73,42.14,192.73,8.5,56.34,8.45,310.39,0.782,FIELD_079,West
2025-03-03,Fruits,Borers,4,Systemic insecticide,38.16,88.28,48.32,0.4,39.2,7.84,480.72,0.735,FIELD_099,East
2025-04-05,Vegetables,Mites,2,Miticide spray,24.32,68.12,30.17,0.5,15.47,1.55,107.53,0.614,FIELD_037,East
2025-10-03,Rice,Mites,2,Miticide spray,26.52,78.38,6.31,0.6,17.83,1.78,140.8,0.526,FIELD_026,South
2025-06-13,Vegetables,None,0,No action needed,29.33,41.37,53.46,0.0,0.0,0.0,0.0,0.46,FIELD_040,West
2025-03-06,Vegetables,Whiteflies,2,Yellow sticky traps,31.65,70.5,30.91,1.1,34.07,3.41,237.78,0.68,FIELD_006,South
2024-02-20,Vegetables,Thrips,2,Spinosad,24.6,57.41,139.19,3.4,25.64,2.56,180.13,0.747,FIELD_026,North
2024-07-27,Maize,Locusts,5,Chemical pesticide,20.71,56.19,337.29,3.8,8.41,2.1,101.47,0.655,FIELD_012,South
2026-01-08,Cotton,Whiteflies,2,Yellow sticky traps,31.81,49.98,44.09,0.5,53.25,5.33,160.74,0.533,FIELD_007,West
2024-04-13,Fruits,Thrips,2,Spinosad,33.94,78.12,1.78,6.4,40.99,4.1,214.26,0.556,FIELD_095,East
2024-07-04,Rice,Aphids,3,Neem oil spray,21.11,40.3,36.68,11.6,31.38,4.71,282.54,0.539,FIELD_047,Central
2025-06-16,Wheat,Thrips,2,Spinosad,23.64,62.54,70.06,0.5,12.35,1.24,73.13,0.493,FIELD_063,West
2024-05-20,Rice,Caterpillars,4,Bt spray,25.82,52.81,107.35,2.7,41.53,8.31,566.65,0.588,FIELD_037,South
2024-02-25,Fruits,Aphids,3,Neem oil spray,26.55,84.7,158.16,2.7,50.4,7.56,354.19,0.826,FIELD_059,North
2024-08-08,Wheat,Locusts,5,Chemical pesticide,14.64,64.87,19.65,2.8,40.45,10.11,477.66,0.404,FIELD_081,Central
2025-09-09,Cotton,Whiteflies,2,Yellow sticky traps,34.94,56.55,29.96,0.9,54.85,5.48,426.63,0.562,FIELD_086,North
2024-12-02,Vegetables,Caterpillars,4,Bt spray,17.23,69.0,27.77,0.3,13.24,2.65,148.69,0.442,FIELD_022,South
2025-12-13,Cotton,None,0,No action needed,34.8,64.18,192.67,0.0,0.0,0.0,0.0,0.854,FIELD_060,Central
2025-10-26,Fruits,Whiteflies,2,Yellow sticky traps,19.51,51.61,375.82,2.1,8.56,0.86,50.77,0.56,FIELD_004,Central
2025-12-19,Rice,Locusts,5,Chemical pesticide,27.68,84.92,35.03,4.8,51.83,12.96,1026.36,0.73,FIELD_070,Central
2025-06-18,Vegetables,Mites,2,Miticide spray,25.75,72.15,10.61,2.4,57.27,5.73,226.45,0.551,FIELD_088,West
2026-02-13,Fruits,Locusts,5,Chemical pesticide,22.62,42.48,81.72,4.5,50.94,12.74,937.29,0.473,FIELD_046,West
2024-06-07,Rice,Beetles,3,Manual removal,41.15,79.41,15.7,19.0,21.4,3.21,178.86,0.669,FIELD_046,West
2025-04-08,Fruits,Thrips,2,Spinosad,34.11,81.83,50.14,2.7,24.46,2.45,181.54,0.775,FIELD_009,North
2024-06-09,Maize,Caterpillars,4,Bt spray,14.82,49.46,55.97,2.1,27.33,5.47,217.49,0.473,FIELD_038,West
2024-03-11,Vegetables,Locusts,5,Chemical pesticide,16.92,61.8,189.55,2.8,48.36,12.09,722.24,0.71,FIELD_051,South
2024-06-23,Rice,Mites,2,Miticide spray,32.26,86.53,98.47,0.3,16.93,1.69,58.64,0.671,FIELD_040,North
2024-04-11,Rice,Locusts,5,Chemical pesticide,34.64,53.61,69.27,10.2,41.51,10.38,407.18,0.646,FIELD_065,East
2024-05-23,Wheat,Locusts,5,Chemical pesticide,31.5,70.0,35.13,0.9,44.46,11.12,499.81,0.713,FIELD_029,North
2024-10-21,Vegetables,Beetles,3,Manual removal,18.18,59.69,0.62,3.9,33.08,4.96,236.49,0.362,FIELD_010,East
2025-03-28,Vegetables,Aphids,3,Neem oil spray,19.74,42.25,196.89,0.9,13.23,1.98,74.0,0.544,FIELD_006,Central
2024-05-02,Fruits,Aphids,3,Neem oil spray,35.32,51.62,11.95,7.2,44.76,6.71,214.79,0.496,FIELD_025,Central
2024-03-30,Cotton,Beetles,3,Manual removal,29.1,50.49,124.88,6.8,44.97,6.74,230.88,0.718,FIELD_018,Central
2025-01-30,Vegetables,Caterpillars,4,Bt spray,38.09,60.04,19.51,3.1,21.42,4.28,315.19,0.609,FIELD_044,South
2024-07-09,Wheat,Whiteflies,2,Yellow sticky traps,24.3,55.79,92.38,1.6,36.62,3.66,160.82,0.55,FIELD_050,West
2025-07-03,Rice,Caterpillars,4,Bt spray,29.76,50.96,20.81,6.9,6.94,1.39,58.86,0.618,FIELD_067,South
2024-11-21,Maize,Mites,2,Miticide spray,20.76,79.45,97.64,0.1,10.86,1.09,55.88,0.646,FIELD_028,East
2024-08-15,Rice,Aphids,3,Neem oil spray,17.36,48.3,22.99,7.6,26.37,3.96,275.21,0.474,FIELD_089,East
2024-07-09,Cotton,Mites,2,Miticide spray,35.42,70.83,2.36,1.1,16.35,1.63,49.8,0.655,FIELD_067,Central
2024-07-11,Rice,Locusts,5,Chemical pesticide,25.23,75.94,135.69,3.3,23.3,5.83,369.39,0.776,FIELD_072,East
2024-08-08,Fruits,Beetles,3,Manual removal,28.76,53.06,7.7,3.5,23.0,3.45,263.87,0.612,FIELD_043,South
2026-01-23,Wheat,Whiteflies,2,Yellow sticky traps,38.71,40.98,203.88,3.5,43.97,4.4,171.62,0.797,FIELD_088,North
2024-05-11,Fruits,Beetles,3,Manual removal,31.18,77.63,2.66,4.4,40.4,6.06,414.49,0.636,FIELD_040,East
2025-04-10,Maize,None,0,No action needed,23.37,42.64,52.32,0.0,0.0,0.0,0.0,0.518,FIELD_063,Central
2025-09-28,Cotton,Aphids,3,Neem oil spray,26.02,55.65,57.26,2.0,15.56,2.33,141.27,0.63,FIELD_035,North
2025-02-09,Fruits,Whiteflies,2,Yellow sticky traps,25.92,70.67,12.89,0.2,37.53,3.75,296.21,0.489,FIELD_089,Central
2024-10-30,Rice,Aphids,3,Neem oil spray,23.69,81.7,4.89,2.9,21.5,3.22,136.11,0.603,FIELD_087,South
2025-08-29,Fruits,Whiteflies,2,Yellow sticky traps,44.57,50.18,36.1,11.1,47.34,4.73,302.33,0.572,FIELD_084,West
2024-11-09,Vegetables,Beetles,3,Manual removal,21.25,71.08,19.7,0.9,45.5,6.82,483.42,0.591,FIELD_079,North
2025-10-05,Maize,Beetles,3,Manual removal,31.19,43.5,11.18,11.6,26.42,3.96,262.87,0.48,FIELD_096,Central
2024-08-26,Vegetables,Caterpillars,4,Bt spray,31.81,56.81,209.47,8.4,19.32,3.86,195.23,0.751,FIELD_010,North
2025-07-21,Wheat,Locusts,5,Chemical pesticide,19.08,42.01,29.69,5.4,8.65,2.16,97.8,0.461,FIELD_089,East
2025-11-03,Rice,Aphids,3,Neem oil spray,22.76,50.07,129.48,7.3,44.82,6.72,477.98,0.544,FIELD_082,West
2025-10-08,Wheat,None,0,No action needed,22.89,73.82,53.6,0.0,0.0,0.0,0.0,0.565,FIELD_008,South
2024-06-18,Rice,Borers,4,Systemic insecticide,9.77,47.51,68.15,0.2,17.93,3.59,245.44,0.376,FIELD_077,East
2024-11-18,Maize,Beetles,3,Manual removal,29.51,86.92,145.37,2.4,54.47,8.17,314.75,0.747,FIELD_015,South
2024-12-05,Cotton,Caterpillars,4,Bt spray,30.5,77.36,124.67,4.1,9.23,1.85,137.87,0.686,FIELD_008,North
2024-10-02,Fruits,Mites,2,Miticide spray,30.61,48.57,125.9,0.3,32.0,3.2,138.76,0.644,FIELD_096,South
2025-07-22,Rice,Aphids,3,Neem oil spray,19.92,80.25,26.9,2.6,9.14,1.37,47.83,0.567,FIELD_021,East
2025-11-06,Cotton,Borers,4,Systemic insecticide,25.23,61.18,53.74,4.6,51.94,10.39,434.34,0.48,FIELD_055,West
2024-08-23,Wheat,Locusts,5,Chemical pesticide,47.63,42.19,11.3,10.5,5.73,1.43,100.05,0.582,FIELD_022,West
2025-05-03,Rice,Mites,2,Miticide spray,27.08,87.72,20.69,1.2,34.4,3.44,186.49,0.654,FIELD_013,South
2025-07-15,Maize,Thrips,2,Spinosad,25.52,69.71,92.28,2.6,54.1,5.41,286.33,0.706,FIELD_074,East
2024-07-24,Fruits,Locusts,5,Chemical pesticide,29.04,44.86,228.18,3.3,15.37,3.84,135.84,0.683,FIELD_080,East
2025-01-08,Cotton,Beetles,3,Manual removal,23.83,42.5,206.75,2.5,49.23,7.38,516.5,0.683,FIELD_021,North
2024-07-06,Vegetables,Locusts,5,Chemical pesticide,23.1,80.49,1.9,6.2,48.72,12.18,599.58,0.545,FIELD_093,East
2024-06-17,Vegetables,Aphids,3,Neem oil spray,15.47,49.68,20.65,1.9,6.52,0.98,69.98,0.483,FIELD_094,Central
2025-04-14,Wheat,Thrips,2,Spinosad,22.0,45.31,139.35,4.8,21.02,2.1,81.55,0.681,FIELD_097,East
2024-09-27,Rice,Beetles,3,Manual removal,28.09,87.6,69.75,3.2,15.18,2.28,86.41,0.641,FIELD_098,West
2024-12-09,Cotton,Caterpillars,4,Bt spray,36.23,85.41,21.41,11.9,46.61,9.32,520.02,0.662,FIELD_098,Central
2024-02-23,Maize,Locusts,5,Chemical pesticide,31.99,88.67,174.18,1.7,59.16,14.79,1034.13,0.875,FIELD_054,East
2024-09-17,Vegetables,Beetles,3,Manual removal,19.85,45.21,124.38,0.6,32.41,4.86,335.54,0.497,FIELD_055,East
2024-09-28,Cotton,Mites,2,Miticide spray,37.94,61.23,35.29,7.5,13.83,1.38,80.56,0.631,FIELD_075,East
2024-04-11,Fruits,Beetles,3,Manual removal,33.69,77.25,151.1,5.2,56.31,8.45,436.69,0.889,FIELD_064,West
2026-02-15,Wheat,Beetles,3,Manual removal,20.17,88.88,5.26,4.1,52.83,7.92,471.83,0.544,FIELD_072,West
2025-02-10,Cotton,Aphids,3,Neem oil spray,31.17,65.05,13.51,2.8,56.47,8.47,269.0,0.611,FIELD_060,Central
2024-07-04,Maize,Mites,2,Miticide spray,32.24,45.72,96.05,9.2,11.08,1.11,48.44,0.655,FIELD_044,North
2025-11-10,Vegetables,Beetles,3,Manual removal,29.48,40.36,8.58,0.2,5.15,0.77,45.5,0.489,FIELD_083,North
2025-04-05,Maize,Locusts,5,Chemical pesticide,31.36,67.57,241.16,4.6,40.01,10.0,355.48,0.756,FIELD_053,Central
2024-11-09,Maize,Aphids,3,Neem oil spray,27.81,82.17,150.13,9.0,39.38,5.91,312.92,0.826,FIELD_022,West
2025-05-27,Vegetables,Mites,2,Miticide spray,18.4,79.12,30.84,0.9,58.65,5.87,327.79,0.493,FIELD_064,Central
2025-02-19,Fruits,Aphids,3,Neem oil spray,20.81,62.44,14.02,1.7,29.32,4.4,173.86,0.523,FIELD_070,North
2025-04-19,Cotton,Mites,2,Miticide spray,29.87,81.28,4.43,5.8,15.25,1.52,67.53,0.585,FIELD_001,West
2025-07-09,Fruits,None,0,No action needed,41.1,66.41,113.17,0.0,0.0,0.0,0.0,0.765,FIELD_024,Central
2025-02-04,Fruits,Aphids,3,Neem oil spray,23.08,85.7,50.74,1.1,50.35,7.55,346.97,0.549,FIELD_038,North
2024-12-19,Cotton,Locusts,5,Chemical pesticide,24.7,43.07,32.57,9.5,28.75,7.19,278.16,0.444,FIELD_043,North
2024-05-16,Wheat,Locusts,5,Chemical pesticide,30.5,48.87,46.9,0.2,41.03,10.26,461.54,0.507,FIELD_082,Central
2025-09-11,Maize,Locusts,5,Chemical pesticide,22.7,75.09,50.22,5.9,29.76,7.44,283.64,0.604,FIELD_023,North
2025-08-15,Vegetables,Caterpillars,4,Bt spray,29.49,60.42,148.37,0.2,47.22,9.44,613.02,0.777,FIELD_002,South
2024-07-05,Maize,Thrips,2,Spinosad,29.98,46.9,0.68,1.9,21.97,2.2,130.92,0.464,FIELD_090,West
2025-10-05,Cotton,Borers,4,Systemic insecticide,18.9,69.1,64.2,8.1,46.12,9.22,374.37,0.554,FIELD_032,East
2025-11-13,Vegetables,Thrips,2,Spinosad,36.14,57.95,17.77,8.7,7.38,0.74,30.65,0.666,FIELD_060,East
2024-06-25,Fruits,Borers,4,Systemic insecticide,24.15,51.84,32.99,6.4,44.25,8.85,408.85,0.567,FIELD_012,East
2024-04-04,Rice,Whiteflies,2,Yellow sticky traps,40.19,77.25,41.88,7.0,9.92,0.99,49.5,0.733,FIELD_087,Central
2025-03-20,Maize,Thrips,2,Spinosad,23.45,48.17,72.72,24.9,56.28,5.63,276.11,0.48,FIELD_097,Central
2024-06-17,Fruits,Caterpillars,4,Bt spray,26.02,76.4,155.45,10.6,19.26,3.85,215.57,0.682,FIELD_070,East
2025-07-06,Maize,Caterpillars,4,Bt spray,27.89,52.86,394.57,2.0,34.32,6.86,409.97,0.636,FIELD_065,East
2024-07-15,Cotton,Whiteflies,2,Yellow sticky traps,37.26,49.6,249.78,3.4,21.78,2.18,81.76,0.657,FIELD_076,East
2025-07-06,Fruits,Beetles,3,Manual removal,24.24,79.77,26.57,15.8,49.91,7.49,542.39,0.524,FIELD_083,Central
2024-02-21,Rice,Beetles,3,Manual removal,27.68,49.56,75.46,0.6,57.82,8.67,301.64,0.627,FIELD_018,Central
2024-10-23,Wheat,Beetles,3,Manual removal,30.75,83.33,18.49,0.7,39.72,5.96,207.62,0.712,FIELD_017,North
2024-07-14,Wheat,Aphids,3,Neem oil spray,20.37,84.3,116.82,2.4,27.21,4.08,165.87,0.712,FIELD_071,North
2024-09-29,Vegetables,Thrips,2,Spinosad,28.69,49.88,194.06,6.7,28.07,2.81,126.14,0.645,FIELD_059,South
2025-12-17,Wheat,Whiteflies,2,Yellow sticky traps,26.86,74.53,180.22,14.5,58.2,5.82,448.01,0.796,FIELD_037,Central
2024-12-13,Rice,Caterpillars,4,Bt spray,23.98,59.22,86.04,2.9,24.09,4.82,230.62,0.609,FIELD_055,North
2024-07-21,Vegetables,None,0,No action needed,20.57,77.46,24.99,0.0,0.0,0.0,0.0,0.476,FIELD_092,North
2025-12-26,Fruits,Beetles,3,Manual removal,28.03,51.29,80.43,1.6,41.94,6.29,260.97,0.528,FIELD_001,East
2024-04-02,Vegetables,Beetles,3,Manual removal,28.42,52.57,66.88,3.0,46.3,6.94,296.41,0.622,FIELD_097,West
2024-05-10,Vegetables,Whiteflies,2,Yellow sticky traps,24.28,85.87,126.45,1.4,43.74,4.37,157.93,0.834,FIELD_084,West
2024-04-26,Wheat,Thrips,2,Spinosad,12.16,84.46,150.41,5.1,15.96,1.6,87.53,0.649,FIELD_004,East
2024-05-29,Maize,Borers,4,Systemic insecticide,40.48,76.93,25.33,5.4,25.04,5.01,154.6,0.596,FIELD_100,Central
2025-07-22,Fruits,Thrips,2,Spinosad,20.96,72.45,134.24,0.3,13.62,1.36,72.17,0.597,FIELD_038,East
2024-06-15,Rice,Thrips,2,Spinosad,26.08,45.36,104.54,8.8,19.11,1.91,101.14,0.615,FIELD_012,North
2025-04-19,Wheat,Locusts,5,Chemical pesticide,28.62,41.11,98.75,0.3,14.96,3.74,249.28,0.667,FIELD_087,Central
2025-04-24,Vegetables,Whiteflies,2,Yellow sticky traps,31.28,89.35,133.76,4.8,7.96,0.8,59.72,0.772,FIELD_024,Central
2024-05-18,Maize,Mites,2,Miticide spray,29.66,59.55,58.84,10.8,49.19,4.92,271.41,0.687,FIELD_035,Central
2026-01-14,Vegetables,Borers,4,Systemic insecticide,25.11,54.08,39.97,7.3,39.52,7.9,284.53,0.495,FIELD_057,South
2025-03-24,Wheat,Beetles,3,Manual removal,34.55,83.85,215.27,0.7,58.59,8.79,539.27,0.908,FIELD_091,East
2025-04-07,Maize,Whiteflies,2,Yellow sticky traps,26.09,71.03,11.92,2.9,24.6,2.46,177.93,0.482,FIELD_016,Central
2026-01-01,Cotton,Caterpillars,4,Bt spray,29.77,82.57,35.23,0.3,41.54,8.31,662.76,0.728,FIELD_048,West
2024-10-30,Cotton,Aphids,3,Neem oil spray,26.53,50.23,160.52,0.2,57.15,8.57,416.81,0.718,FIELD_075,West
2024-04-17,Fruits,Aphids,3,Neem oil spray,32.5,59.18,77.92,2.0,22.44,3.37,161.42,0.718,FIELD_052,North
2024-04-04,Vegetables,Mites,2,Miticide spray,25.93,55.2,6.91,6.5,53.53,5.35,226.34,0.472,FIELD_036,North
2025-07-18,Wheat,Beetles,3,Manual removal,18.26,84.23,173.69,6.3,30.83,4.63,174.53,0.728,FIELD_022,Central
2025-05-27,Rice,None,0,No action needed,17.16,81.42,43.08,0.0,0.0,0.0,0.0,0.532,FIELD_049,Central
2025-04-05,Vegetables,Beetles,3,Manual removal,21.05,75.18,19.38,5.4,33.45,5.02,342.08,0.536,FIELD_047,Central
2025-09-09,Cotton,Borers,4,Systemic insecticide,22.02,65.75,29.9,11.5,18.67,3.73,261.13,0.519,FIELD_095,North
2024-03-12,Vegetables,Mites,2,Miticide spray,25.93,40.65,24.91,12.4,21.99,2.2,130.52,0.493,FIELD_080,South
2025-10-03,Vegetables,Mites,2,Miticide spray,30.8,76.98,65.88,12.2,47.6,4.76,203.3,0.63,FIELD_085,North
2025-02-01,Vegetables,Mites,2,Miticide spray,28.99,82.49,10.53,1.0,43.57,4.36,170.7,0.682,FIELD_087,East
2024-06-17,Cotton,Aphids,3,Neem oil spray,23.54,66.2,74.52,4.1,30.75,4.61,155.02,0.617,FIELD_003,Central
2024-04-30,Cotton,Locusts,5,Chemical pesticide,22.1,77.87,50.47,1.7,12.48,3.12,144.6,0.675,FIELD_055,North
2026-01-31,Rice,Aphids,3,Neem oil spray,37.61,54.81,10.38,10.5,16.49,2.47,84.21,0.555,FIELD_092,South
2025-02-22,Fruits,Whiteflies,2,Yellow sticky traps,22.63,82.6,8.08,0.9,44.45,4.44,210.59,0.566,FIELD_018,North
2024-05-22,Maize,Thrips,2,Spinosad,29.73,83.04,118.44,5.5,32.65,3.27,164.29,0.663,FIELD_076,West
2024-07-02,Maize,Whiteflies,2,Yellow sticky traps,27.53,74.13,66.42,0.5,43.2,4.32,243.93,0.614,FIELD_100,West
2025-07-24,Vegetables,Thrips,2,Spinosad,32.49,49.72,56.92,6.7,48.56,4.86,248.03,0.584,FIELD_034,South
2024-07-24,Fruits,Beetles,3,Manual removal,19.21,66.49,32.56,10.0,41.29,6.19,299.06,0.443,FIELD_085,West
2025-07-29,Cotton,Caterpillars,4,Bt spray,22.61,54.32,33.71,1.9,5.63,1.13,77.35,0.516,FIELD_046,Central
2024-09-13,Vegetables,Thrips,2,Spinosad,21.56,44.02,286.98,2.0,52.22,5.22,402.12,0.52,FIELD_089,North
2025-06-16,Fruits,None,0,No action needed,27.24,45.01,66.95,0.0,0.0,0.0,0.0,0.518,FIELD_061,Central
2024-09-28,Wheat,Aphids,3,Neem oil spray,30.76,81.75,125.81,17.8,6.6,0.99,57.03,0.698,FIELD_072,Central
2025-11-21,Wheat,Whiteflies,2,Yellow sticky traps,26.44,73.38,46.79,4.7,27.97,2.8,183.96,0.544,FIELD_093,South
2025-06-25,Vegetables,Borers,4,Systemic insecticide,31.32,55.78,21.38,1.8,14.32,2.86,173.72,0.554,FIELD_042,South
2025-07-21,Wheat,Caterpillars,4,Bt spray,35.21,69.98,62.77,5.6,39.18,7.84,489.99,0.72,FIELD_035,South
2025-09-02,Wheat,Thrips,2,Spinosad,25.98,54.14,98.31,3.6,47.73,4.77,222.97,0.621,FIELD_081,West
2026-02-07,Wheat,Borers,4,Systemic insecticide,22.62,75.43,113.62,4.0,16.55,3.31,254.3,0.666,FIELD_019,West
2024-09-22,Vegetables,Borers,4,Systemic insecticide,36.72,83.13,190.79,0.4,28.41,5.68,287.7,0.845,FIELD_054,South
2025-06-13,Cotton,None,0,No action needed,26.06,60.09,20.71,0.0,0.0,0.0,0.0,0.545,FIELD_098,Central
2024-04-29,Vegetables,Aphids,3,Neem oil spray,26.86,65.68,173.96,11.2,37.68,5.65,318.74,0.705,FIELD_093,North
2025-08-07,Rice,Locusts,5,Chemical pesticide,20.87,53.44,64.11,4.6,44.49,11.12,867.5,0.434,FIELD_095,North
2024-09-18,Rice,Locusts,5,Chemical pesticide,32.77,71.89,56.76,2.5,10.01,2.5,162.36,0.719,FIELD_007,East
2025-05-07,Maize,None,0,No action needed,31.52,41.8,13.46,0.0,0.0,0.0,0.0,0.607,FIELD_085,South
2025-03-31,Vegetables,Whiteflies,2,Yellow sticky traps,21.97,67.75,56.52,19.9,13.76,1.38,108.24,0.514,FIELD_063,Central
2024-07-24,Cotton,Whiteflies,2,Yellow sticky traps,36.23,40.49,105.77,3.5,33.57,3.36,153.71,0.744,FIELD_033,Central
2025-02-23,Wheat,Borers,4,Systemic insecticide,33.08,49.55,38.14,0.2,29.34,5.87,444.97,0.532,FIELD_098,North
2025-04-28,Fruits,Locusts,5,Chemical pesticide,24.13,43.11,32.4,4.1,56.12,14.03,651.39,0.454,FIELD_044,Central
2024-06-24,Wheat,Aphids,3,Neem oil spray,34.62,74.73,1.59,6.1,7.11,1.07,82.39,0.722,FIELD_091,South
2024-09-14,Rice,Thrips,2,Spinosad,25.21,48.99,3.55,8.8,47.5,4.75,360.65,0.421,FIELD_018,East
2025-11-12,Wheat,Borers,4,Systemic insecticide,39.24,60.83,193.34,2.3,19.98,4.0,236.69,0.777,FIELD_091,North
2024-08-16,Fruits,Caterpillars,4,Bt spray,30.19,71.93,25.09,5.0,57.37,11.47,448.55,0.634,FIELD_013,South
2024-10-01,Fruits,Borers,4,Systemic insecticide,26.3,89.92,54.27,7.3,43.93,8.79,480.45,0.652,FIELD_036,South
2025-06-01,Rice,Aphids,3,Neem oil spray,34.27,63.95,10.24,7.5,48.97,7.35,342.35,0.562,FIELD_008,East
2024-04-07,Vegetables,Borers,4,Systemic insecticide,39.82,63.41,34.54,7.5,57.66,11.53,399.83,0.564,FIELD_022,East
2024-02-26,Cotton,Whiteflies,2,Yellow sticky traps,22.16,52.73,183.07,6.7,53.12,5.31,252.57,0.725,FIELD_029,South
2025-06-13,Vegetables,Beetles,3,Manual removal,13.0,85.82,199.11,0.0,31.04,4.66,305.02,0.725,FIELD_015,South
2024-12-28,Rice,None,0,No action needed,31.42,62.99,88.65,0.0,0.0,0.0,0.0,0.668,FIELD_098,South
2026-01-02,Fruits,Whiteflies,2,Yellow sticky traps,18.56,41.67,77.42,26.3,49.01,4.9,202.0,0.527,FIELD_043,South
2024-06-02,Vegetables,Borers,4,Systemic insecticide,16.14,60.76,88.79,6.2,8.68,1.74,116.38,0.614,FIELD_054,Central
2025-02-08,Cotton,Thrips,2,Spinosad,22.88,74.56,39.37,9.5,30.64,3.06,187.71,0.509,FIELD_023,North
2025-11-17,Cotton,Mites,2,Miticide spray,32.18,53.15,77.74,5.9,17.1,1.71,103.6,0.593,FIELD_002,North
2024-12-19,Wheat,Locusts,5,Chemical pesticide,22.54,74.34,21.44,3.1,20.37,5.09,405.97,0.577,FIELD_066,South
2025-11-03,Maize,Locusts,5,Chemical pesticide,31.69,56.39,44.35,5.3,16.67,4.17,217.45,0.633,FIELD_002,West
2024-04-18,Cotton,Mites,2,Miticide spray,41.16,66.82,180.49,1.7,55.45,5.55,357.44,0.769,FIELD_037,East
2024-04-07,Cotton,Caterpillars,4,Bt spray,24.84,51.34,193.26,3.6,42.07,8.41,280.81,0.757,FIELD_020,Central
2025-10-12,Fruits,Whiteflies,2,Yellow sticky traps,22.56,84.28,55.87,14.8,34.0,3.4,247.79,0.646,FIELD_032,East
2026-01-06,Wheat,Whiteflies,2,Yellow sticky traps,35.47,55.33,30.59,7.4,36.46,3.65,213.29,0.593,FIELD_031,East
2025-06-02,Vegetables,Mites,2,Miticide spray,21.91,53.5,89.27,21.5,14.08,1.41,51.79,0.539,FIELD_089,Central
2025-03-22,Vegetables,Aphids,3,Neem oil spray,36.63,63.61,1.18,2.3,54.43,8.16,425.38,0.509,FIELD_017,Central
